  id            u            v           CA      demanda           CS       length   oneway     status
 254   2792912138   1200465297     0.022660     0.000000     0.060425     7.553186     True   passagem
 255   2466854158   1198360389     0.107636     5.027401     0.287029    35.878686     True    servico
 256   1200524560   2792912147     0.093800    23.880853     0.250134    31.266780     True    servico
 257   1200524560   1200465870     0.105359    20.811168     0.280958    35.119695     True    servico
 258   2792912147   1217426588     0.286390    23.375669     0.763707    95.463419     True    servico
 259   2466854166   2466854158     0.501340    63.540452     1.336907   167.113409     True    servico
 260   2466854166   1200465193     0.098823   111.230685     0.263529    32.941090     True    servico
 261   2466854168   2302508843     0.162352     0.000000     0.432938    54.117277     True   passagem
 262   2466854168   2466854175     0.058099     0.000000     0.154931    19.366376     True   passagem
 263   2466854175   1198360440     0.131741    12.890260     0.351310    43.913769     True    servico
 264   1200465193       -40955     1.207729    29.229005     3.220611   402.576417     True    servico
 265   1200465193   5117971126     0.100066   267.954863     0.266841    33.355183     True    servico
 266   1200569646   2591478059     0.431788    22.201210     1.151436   143.929495     True    servico
 267   2466854191   2466854168     0.434391     0.000000     1.158376   144.796959     True   passagem
 268   1200569659   1200524230     0.384829    96.376856     1.026211   128.276319     True    servico
 269   1200569659   1200569670     0.503899    85.380718     1.343730   167.966242    False    servico
 270   1200569659   1200569724     0.503380   111.798331     1.342347   167.793401    False    servico
 271   1200569670   1217426581     0.377370   111.683288     1.006320   125.790057     True    servico
 272   1200569670   1200569568     0.696771    83.725862     1.858055   232.256930     True    servico
 273   1200569670   1200569659     0.503899   154.590212     1.343730   167.966242    False    servico
 274   1200524614   1200524464     0.351129   111.798331     0.936344   117.042952     True    servico
 275   1200465222   1200465133     0.130863    77.903789     0.348969    43.621152     True    servico
 276   1200465222   1200465621     0.251165    29.034239     0.669774    83.721695     True    servico
 277   1200465234   1195800543     0.552596    55.725160     1.473590   184.198715     True    servico
 278   1200524636       -40999     0.260179   122.602665     0.693810    86.726258     True    servico
 279   2466854238   1215508703     1.052197    57.724997     2.805858   350.732218     True    servico
 280   2466854238   1198360286     0.162283   233.447364     0.432755    54.094372    False    servico
 281   1200465254   1200465870     0.111655    36.005214     0.297747    37.218322     True    servico
 282   1200465254   2792912147     0.180158     0.000000     0.480422    60.052708     True   passagem
 283   1200524659   1200524395     0.090437    39.971083     0.241164    30.145550     True    servico
 284   1200524659   1036905853     0.104395     0.000000     0.278386    34.798232     True   passagem
 285   1200524664   1200524713     0.592362    23.161703     1.579632   197.454014     True    servico
 286   1200524664   1264443221     0.322750   131.425392     0.860667   107.583377     True    servico
 287   1200569724   1217426575     0.359692    71.607496     0.959178   119.897212     True    servico
 288   1200569724   1200569659     0.503380    79.803584     1.342347   167.793401    False    servico
 289   1036905853   1198360479     0.952851     0.000000     2.540937   317.617159     True   passagem
 290   1200524676   2587347991     0.411106   211.405981     1.096283   137.035375     True    servico
 291   1200524676   1200524664     0.495101    91.210745     1.320270   165.033801     True    servico
 292   1200569742   1200464892     0.224008   109.846498     0.597355    74.669358     True    servico
 293   1200465297   1200465400     0.025903     0.000000     0.069075     8.634428     True   passagem
 294   1200465297   1200465943     0.086525     0.000000     0.230734    28.841768     True   passagem
 295   1200524690   1801769466     0.189169    19.197081     0.504450    63.056283     True    servico
 296   1200524690   1801769496     0.119085    41.970262     0.317560    39.695046     True    servico
 297   1200524695   1200524676     0.250249    26.421023     0.667330    83.416270     True    servico
 298   1200524695   1264443261     0.325319    55.521869     0.867517   108.439579     True    servico
 299   1200524708   1200524805     1.192248    72.177384     3.179327   397.415881     True    servico
 300   1200524713   1200465143     0.361698   264.520010     0.964528   120.566018     True    servico
 301   1200524715   1200524614     0.209182    80.248741     0.557820    69.727474     True    servico
 302   1200524715       -40947     0.620119    46.410606     1.653650   206.706253     True    servico
 303   1200524725   1264442912     0.626530   137.583682     1.670748   208.843451     True    servico
 304   1200524725   1200524856     0.701532   139.006201     1.870751   233.843853     True    servico
 305   1200569816   5116534887     0.144626   155.646469     0.385668    48.208508     True    servico
 306   1200569816   1200524344     0.418350    32.087583     1.115601   139.450165     True    servico
 307   1200465369   1801769481     0.353455    92.818030     0.942547   117.818390     True    servico
 308   1200465369   1801769482     0.136876    78.419920     0.365003    45.625340     True    servico
 309   1200465400   2792912138     0.040124    30.368227     0.106998    13.374782     True    servico
 310   1200465400   1200465592     0.067958     0.000000     0.181220    22.652538     True   passagem
 311   1200524805       -40939     0.284652    15.077530     0.759072    94.884011     True    servico
 312   1200524805   1200524636     0.486949    63.154797     1.298531   162.316436     True    servico
 313   1264442912   1200524713     0.330896   108.037820     0.882389   110.298672     True    servico
 314   1264442912   1264443221     0.545773    73.414796     1.455395   181.924330    False    servico
 315   1200524838   1237684054     0.348823   121.088834     0.930194   116.274241     True    servico
 316   1200524838   1195800444     0.705325    77.392135     1.880865   235.108168     True    servico
 317   1200524856   5117971130     0.146811   156.487996     0.391497    48.937074     True    servico
 318   1200524856   1217426568     0.378241    32.572517     1.008643   126.080402     True    servico
 319   1200524856   1200524560     0.408038    83.919115     1.088102   136.012758     True    servico
 320   1200465470   1801769472     0.319126    90.530092     0.851002   106.375220     True    servico
 321   2466831972       -40953     1.014043    70.803347     2.704116   338.014443     True    servico
 322   1200569962   1200465541     0.211345   224.982413     0.563586    70.448232     True    servico
 323   1200569962   1198360323     0.562825    46.890343     1.500867   187.608316     True    servico
 324   1200465522   1237684093     0.350648   124.872095     0.935062   116.882714     True    servico
 325   1200465522       -40979     0.292781    77.797134     0.780748    97.593532     True    servico
 326   1200465541   1200465234     0.574425    64.958255     1.531799   191.474882     True    servico
 327   1200465541   1200524381     0.459939   127.445681     1.226505   153.313090     True    servico
