  id            u            v           CA      demanda           CS       length   oneway     status
 250   1232303253   2587347987     0.033483     7.428675     0.089287    11.160870     True    servico
 251   1232303253   1232303282     0.924813   205.185180     2.466168   308.271003    False    servico
 252   1200524442   1200524708     0.256637    56.939096     0.684364    85.545517     True    servico
 253   1200524442   1200524741     0.729068   161.755829     1.944181   243.022579     True    servico
 254   1217426588   2647883784     0.151712    33.659945     0.404567    50.570831     True    servico
 255   1217426588   1801769475     0.046934    10.413160     0.125158    15.644772     True    servico
 256   1200465054   1200465985     0.088282    19.586763     0.235418    29.427228     True    servico
 257   1200465054   1200465158     0.108280    24.023799     0.288748    36.093447     True    servico
 258   1200524464   4387496301     0.216239    47.976160     0.576637    72.079567     True    servico
 259   1200524464   1198360473     0.631034   140.005303     1.682756   210.344506     True    servico
 260   1200524464   1195800543     0.473682   105.094232     1.263152   157.893978     True    servico
 261   1232303282   1200524695     0.389532    86.424152     1.038752   129.843979     True    servico
 262   1232303282   1232303253     0.924813   205.185180     2.466168   308.271003    False    servico
 263   1200465091   1200465470     0.232393    51.560191     0.619714    77.464229     True    servico
 264   1200465091   1198360329     0.525034   116.487499     1.400090   175.011266     True    servico
 265   1200465103   3218294979     0.495718   109.983359     1.321915   165.239422     True    servico
 266   2792912092   1200464853     0.303080    67.243394     0.808214   101.026734     True    servico
 267   2792912092   2792912113     0.285478    63.337974     0.761274    95.159216    False    servico
 268   1200465117   1200465969     0.379070    84.103082     1.010854   126.356794     True    servico
 269   1200465117   2647883795     0.289370    64.201646     0.771654    96.456800     True    servico
 270   1200569568   1801769495     0.408762    90.690647     1.090032   136.253977     True    servico
 271   1200569568       -38994     0.381381    84.615836     1.017017   127.127158     True    servico
 272   1200465133   1215508702     0.230957    51.241662     0.615885    76.985670     True    servico
 273   2792912113   2792912092     0.285478    63.337974     0.761274    95.159216    False    servico
 274   1200465143   1200466069     0.702456   155.851586     1.873216   234.152022     True    servico
 275   1200465143   2587347994     0.036711     0.000000     0.097897    12.237100     True   passagem
 276   1200465158       -39016     0.173246    38.437525     0.461989    57.748686     True    servico
 277   1200465158   1200465820     0.115589     0.000000     0.308239    38.529831     True   passagem
 278   1200465160   1227355175     0.245709    54.514735     0.655225    81.903147     True    servico
 279   1200465160   1227355207     0.148317    32.906560     0.395512    49.438942     True    servico
 280   2792912138   1200464982     0.074537    16.537184     0.198764    24.845529     True    servico
 281   2792912138   1200465297     0.022660     0.000000     0.060425     7.553186     True   passagem
 282   2466854158   1198360389     0.107636    23.880853     0.287029    35.878686     True    servico
 283   1200524560   2792912147     0.093800    20.811168     0.250134    31.266780     True    servico
 284   1200524560   1200465870     0.105359    23.375669     0.280958    35.119695     True    servico
 285   2792912147   1217426588     0.286390    63.540452     0.763707    95.463419     True    servico
 286   2466854166   2466854158     0.501340   111.230685     1.336907   167.113409     True    servico
 287   2466854166   1200465193     0.098823    21.925590     0.263529    32.941090     True    servico
 288   2466854168   2466854175     0.058099     0.000000     0.154931    19.366376     True   passagem
 289   2466854168   1036906383     0.238874     0.000000     0.636996    79.624539     True   passagem
 290   2466854175   1198360440     0.131741    29.229005     0.351310    43.913769     True    servico
 291   1200465193   5117971127     0.112497    24.959344     0.299992    37.499015     True    servico
 292   1200465193       -42236     0.683623   151.673244     1.822996   227.874465     True    servico
 293   1200569646   1227355177     0.289012    64.122227     0.770700    96.337481     True    servico
 294   1200569646       -39056     0.382172    84.791241     1.019125   127.390686     True    servico
 295   2466854191   2466854168     0.434391     0.000000     1.158376   144.796959     True   passagem
 296   1200524602   1200524741     0.232643    51.615725     0.620381    77.547664     True    servico
 297   1200569659   1200524230     0.384829    85.380718     1.026211   128.276319     True    servico
 298   1200569659   1200569670     0.503899   111.798331     1.343730   167.966242    False    servico
 299   1200569659   1200569724     0.503380   111.683288     1.342347   167.793401    False    servico
 300   1200569670   1217426581     0.377370    83.725862     1.006320   125.790057     True    servico
 301   1200569670   1200569568     0.696771   154.590212     1.858055   232.256930     True    servico
 302   1200569670   1200569659     0.503899   111.798331     1.343730   167.966242    False    servico
 303   1200524614   1200524464     0.351129    77.903789     0.936344   117.042952     True    servico
 304   1200465222   1200465133     0.130863    29.034239     0.348969    43.621152     True    servico
 305   1200465222   1200465621     0.251165    55.725160     0.669774    83.721695     True    servico
 306   1200465234   1195800543     0.552596   122.602665     1.473590   184.198715     True    servico
 307   1200524636       -39042     0.260179    57.724997     0.693810    86.726258     True    servico
 308   2466854238   1215508703     1.052197   233.447364     2.805858   350.732218     True    servico
 309   2466854238   1198360286     0.162283    36.005214     0.432755    54.094372    False    servico
 310   1200465254   1200465870     0.111655    24.772515     0.297747    37.218322     True    servico
 311   1200465254   2792912147     0.180158     0.000000     0.480422    60.052708     True   passagem
 312   1200524659   1200524395     0.090437    20.064878     0.241164    30.145550     True    servico
 313   1200524659   1036905853     0.104395     0.000000     0.278386    34.798232     True   passagem
 314   1200524664   1200524713     0.592362   131.425392     1.579632   197.454014     True    servico
 315   1200524664   1264443221     0.322750    71.607496     0.860667   107.583377     True    servico
 316   1200569724   1217426575     0.359692    79.803584     0.959178   119.897212     True    servico
 317   1200569724   1200569659     0.503380   111.683288     1.342347   167.793401    False    servico
 318   1200569724       -39044     0.756198   167.775066     2.016527   252.065905    False    servico
 319   1036905853   1198360479     0.952851     0.000000     2.540937   317.617159     True   passagem
 320   1200524671       -39054     0.257451    57.119802     0.686536    85.817010     True    servico
 321   1200524671       -38984     0.848469   188.246984     2.262584   282.822993     True    servico
 322   1200524676   2587347991     0.411106    91.210745     1.096283   137.035375     True    servico
 323   1200524676   1200524664     0.495101   109.846498     1.320270   165.033801     True    servico
 324   1200569742   1200464892     0.224008    49.699925     0.597355    74.669358     True    servico
 325   1200465297   1200465400     0.025903     0.000000     0.069075     8.634428     True   passagem
 326   1200465297   1200465943     0.086525     0.000000     0.230734    28.841768     True   passagem
 327   1200524690   1801769466     0.189169    41.970262     0.504450    63.056283     True    servico
 328   1200524690   1801769496     0.119085    26.421023     0.317560    39.695046     True    servico
 329   1200524695   1200524676     0.250249    55.521869     0.667330    83.416270     True    servico
 330   1200524695   1264443261     0.325319    72.177384     0.867517   108.439579     True    servico
 331   1200524705       -39050     0.414806    92.031597     1.106149   138.268625    False    servico
 332   1200524705   1200524602     0.073702    16.351957     0.196538    24.567244     True    servico
 333   1200524708   1200524602     0.770666   170.985108     2.055109   256.888683     True    servico
 334   1200524708       -38984     0.496584   110.175404     1.324224   165.527950     True    servico
 335   1200524713   1200465143     0.361698    80.248741     0.964528   120.566018     True    servico
 336   1200524715   1200524614     0.209182    46.410606     0.557820    69.727474     True    servico
 337   1200524715       -38990     0.619743   137.500322     1.652648   206.581012     True    servico
 338   1200524725       -42236     0.276881    61.430619     0.738349    92.293598     True    servico
 339   1200524725   1200524856     0.687810   152.602107     1.834160   229.269992     True    servico
 340   1200524741   1195741700     0.486807   108.006235     1.298152   162.268983     True    servico
 341   1200524741   1200524838     0.245745    54.522645     0.655320    81.915031     True    servico
 342   1200569816   5116534887     0.144626    32.087583     0.385668    48.208508     True    servico
 343   1200569816   1200524344     0.418350    92.818030     1.115601   139.450165     True    servico
 344   1200465369   1801769481     0.353455    78.419920     0.942547   117.818390     True    servico
 345   1200465369   1801769482     0.136876    30.368227     0.365003    45.625340     True    servico
 346   1200465400   2792912138     0.040124     8.902255     0.106998    13.374782     True    servico
 347   1200465400   1200465592     0.067958     0.000000     0.181220    22.652538     True   passagem
